Timestamp;Trend Flags;Status;Value (kW-hr)
04-Aug-19 4:30:16 PM BRT;{ };{ok};3472,93 kW-hr
04-Aug-19 4:45:14 PM BRT;{ };{ok};3472,95 kW-hr
04-Aug-19 5:00:17 PM BRT;{ };{ok};3472,98 kW-hr
04-Aug-19 5:15:16 PM BRT;{ };{ok};3473,00 kW-hr
04-Aug-19 5:30:15 PM BRT;{ };{ok};3473,02 kW-hr
04-Aug-19 5:45:16 PM BRT;{ };{ok};3473,04 kW-hr
04-Aug-19 6:00:15 PM BRT;{ };{ok};3473,06 kW-hr
04-Aug-19 6:15:22 PM BRT;{ };{ok};3473,08 kW-hr
04-Aug-19 6:30:15 PM BRT;{ };{ok};3473,10 kW-hr
04-Aug-19 6:45:16 PM BRT;{ };{ok};3473,12 kW-hr
04-Aug-19 7:00:16 PM BRT;{ };{ok};3473,14 kW-hr
04-Aug-19 7:15:15 PM BRT;{ };{ok};3473,16 kW-hr
04-Aug-19 7:30:15 PM BRT;{ };{ok};3473,18 kW-hr
04-Aug-19 7:45:14 PM BRT;{ };{ok};3473,20 kW-hr
04-Aug-19 8:00:14 PM BRT;{ };{ok};3473,22 kW-hr
04-Aug-19 8:15:15 PM BRT;{ };{ok};3473,24 kW-hr
04-Aug-19 8:30:14 PM BRT;{ };{ok};3473,26 kW-hr
04-Aug-19 8:45:14 PM BRT;{ };{ok};3473,28 kW-hr
04-Aug-19 9:00:14 PM BRT;{ };{ok};3473,30 kW-hr
04-Aug-19 9:15:14 PM BRT;{ };{ok};3473,32 kW-hr
04-Aug-19 9:30:14 PM BRT;{ };{ok};3473,34 kW-hr
04-Aug-19 9:45:14 PM BRT;{ };{ok};3473,36 kW-hr
04-Aug-19 10:00:15 PM BRT;{ };{ok};3473,38 kW-hr
04-Aug-19 10:15:14 PM BRT;{ };{ok};3473,40 kW-hr
04-Aug-19 10:30:14 PM BRT;{ };{ok};3473,43 kW-hr
04-Aug-19 10:45:14 PM BRT;{ };{ok};3473,45 kW-hr
04-Aug-19 11:00:14 PM BRT;{ };{ok};3473,47 kW-hr
04-Aug-19 11:15:14 PM BRT;{ };{ok};3473,49 kW-hr
